run_id,timestamp,phase,repetition_id,physical_gpu,gpu_uuid,method,model,model_path,context,batch,decode,warmup,backend,fp16_backend_selected,dtype,tpot_ms,tok_s,decode_wall_ms,output_tokens,protocol_counters,tokens,nan_inf,workload_sha256,run_valid,invalid_reason
batch_scaling_CAUSAL_gpu4_ctx2048_b2_dec8_measured2,2026-08-28T00:05:27+0800,measured,1,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,2,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,147.1240997314453,6.796982967612795,2353.985595703125,16,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529], [6979, 11], [264, 323], [8500, 72349], [323, 55980], [2874, 47116], [911, 13], [43893, 739]]",False,b36dad09e72f0b3d48dfdd6652ef59c7fca6c53a1627d047b0d9e8ca6b13f7f1,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b2_dec8_measured3,2026-08-28T00:05:41+0800,measured,2,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,2,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,147.7830352783203,6.7666765546985586,2364.528564453125,16,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529], [6979, 11], [264, 323], [8500, 72349], [323, 55980], [2874, 47116], [911, 13], [43893, 739]]",False,b36dad09e72f0b3d48dfdd6652ef59c7fca6c53a1627d047b0d9e8ca6b13f7f1,True,
batch_scaling_FP16_gpu4_ctx2048_b4_dec8_measured1,2026-08-28T00:05:57+0800,measured,0,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,sdpa,sdpa,torch.float16,15.23862361907959,65.62272453188918,487.6359558105469,32,{},"[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_FP16_gpu4_ctx2048_b4_dec8_measured2,2026-08-28T00:05:59+0800,measured,1,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,sdpa,sdpa,torch.float16,15.204992294311523,65.76787285674055,486.55975341796875,32,{},"[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_FP16_gpu4_ctx2048_b4_dec8_measured3,2026-08-28T00:06:02+0800,measured,2,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,sdpa,sdpa,torch.float16,15.145631790161133,66.02563787729328,484.66021728515625,32,{},"[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b4_dec8_measured1,2026-08-28T00:06:54+0800,measured,0,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,73.5047378540039,13.604565218451814,2352.151611328125,32,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b4_dec8_measured2,2026-08-28T00:07:15+0800,measured,1,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,73.71785736083984,13.565234202414796,2358.971435546875,32,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b4_dec8_measured3,2026-08-28T00:07:36+0800,measured,2,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,4,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,73.70524597167969,13.567555291576362,2358.56787109375,32,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448], [6979, 11, 1182, 6146], [264, 323, 1412, 1681], [8500, 72349, 323, 6845], [323, 55980, 7424, 304], [2874, 47116, 1449, 264], [911, 13, 7907, 72349], [43893, 739, 3950, 19163]]",False,13e8f55c6f3f921e58174a07da7764907b40cc5d229248413d5a9ff691aabc2f,True,
batch_scaling_FP16_gpu4_ctx2048_b8_dec8_measured1,2026-08-28T00:07:56+0800,measured,0,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,sdpa,sdpa,torch.float16,11.140992164611816,89.75861262845102,713.0234985351562,64,{},"[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
batch_scaling_FP16_gpu4_ctx2048_b8_dec8_measured2,2026-08-28T00:08:00+0800,measured,1,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,sdpa,sdpa,torch.float16,11.134431838989258,89.81149774506827,712.6036376953125,64,{},"[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
batch_scaling_FP16_gpu4_ctx2048_b8_dec8_measured3,2026-08-28T00:08:05+0800,measured,2,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,FP16,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,sdpa,sdpa,torch.float16,11.19655990600586,89.31314693038867,716.579833984375,64,{},"[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b8_dec8_measured1,2026-08-28T00:09:27+0800,measured,0,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,37.662384033203125,26.551691446786823,2410.392578125,64,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b8_dec8_measured2,2026-08-28T00:10:03+0800,measured,1,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,37.67232131958008,26.544687584203974,2411.028564453125,64,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
batch_scaling_CAUSAL_gpu4_ctx2048_b8_dec8_measured3,2026-08-28T00:10:39+0800,measured,2,4,GPU-aa5df360-c59b-6a93-6bda-8ddc3506c1ba,CAUSAL,Qwen3-8B,/home/qinch2023/modelscope_models/Qwen3-8B,2048,8,8,1,CUDA_COMPRESSED_LEGACY,sdpa,torch.float16,37.06990432739258,26.976060989212108,2372.473876953125,64,"{'historical_fp16_k_materialization_calls': 0, 'historical_fp16_k_materialized_bytes': 0, 'historical_fp16_v_materialization_calls': 0, 'historical_fp16_v_materialized_bytes': 0, 'page_local_v_materialization_calls': 0, 'page_local_v_materialized_bytes': 0, 'serial_request_forward_dispatches': 0, 'serial_attention_dispatches': 0, 'fallback_count': 0, 'prefill_calls': 0, 'prefill_tokens': 0, 'refill_calls': 0, 'membership_changes': 0, 'page_batch_page_batch_decode_calls': 0, 'page_batch_page_batch_pack_calls': 0, 'page_batch_logical_pages_processed': 0, 'page_batch_v2_pages_processed': 0, 'page_batch_v4_pages_processed': 0, 'page_batch_v2_tokens_processed': 0, 'page_batch_v4_tokens_processed': 0, 'page_batch_page_value_materialization_calls': 0, 'page_batch_page_value_materialized_bytes': 0, 'page_batch_historical_v_materialization_bytes': 0, 'page_batch_python_serial_b1_dispatches': 0, 'page_batch_host_sync_item_calls': 0, 'page_batch_gpu_tensor_item_calls': 0, 'page_batch_matmul_calls': 0, 'page_batch_accumulate_calls': 0, 'page_batch_attention_slice_calls': 0, 'page_batch_repeat_kv_calls': 0, 'real_decode_real_decode_steps': 0, 'real_decode_fused_page_operator_calls': 0, 'real_decode_legacy_mixed_v_operator_calls': 288, 'real_decode_serial_b1_dispatches': 0, 'real_decode_operator_ready_pool_full_rebuilds': 0, 'real_decode_operator_ready_pool_incremental_updates': 0, 'real_decode_new_pages_allocated': 0, 'real_decode_page_value_materialization_bytes': 0, 'real_decode_historical_v_materialization_bytes': 0, 'real_decode_gpu_tensor_item_calls_hot_path': 0, 'real_decode_python_page_dispatches': 0}","[[25, 6529, 44378, 448, 12564, 3019, 5624, 11], [6979, 11, 1182, 6146, 279, 553, 10126, 323], [264, 323, 1412, 1681, 1590, 3019, 21438, 53458], [8500, 72349, 323, 6845, 897, 13, 25, 95839], [323, 55980, 7424, 304, 13, 1198, 3754, 59726], [2874, 47116, 1449, 264, 76443, 6863, 30169, 13], [911, 13, 7907, 72349, 292, 850, 84, 38918], [43893, 739, 3950, 19163, 32711, 1211, 2380, 95254]]",False,685305d49ebacf5dd8c5accdd31ef96ac9bd1e728cfa629017aea8c4f3f08031,True,
