acc_auc,config,layer,metric_name,n_available,task_key
1.0,patternkv_paper,final,top1_disagreement,5,aime24:p0:s0:seed42
1.640553638106212,kivi_paper_g128,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.36566561460494995,kivi_paper_g128,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
1.640553638106212,kivi_paper_g128,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
18.44921875,kivi_paper_g128,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.1884575092096643,kivi_paper_g128,final,next_token_JS,5,aime24:p11:s0:seed11042
0.7428402377181555,kivi_paper_g128,final,next_token_KL,5,aime24:p11:s0:seed11042
1.229533327918034,kivi_paper_g128,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.5,kivi_paper_g128,final,top1_disagreement,5,aime24:p11:s0:seed11042
1.640553638106212,kivi_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.36566561460494995,kivi_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
1.640553638106212,kivi_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
18.44921875,kivi_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.1884575092096643,kivi_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p11:s0:seed11042
0.7428402377181555,kivi_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p11:s0:seed11042
1.229533327918034,kivi_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.5,kivi_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p11:s0:seed11042
0.5937365348218009,kivi_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.049131542444229126,kivi_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
0.5937365348218009,kivi_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
8.5302734375,kivi_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.021392407030115024,kivi_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p11:s0:seed11042
0.0813009981329742,kivi_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p11:s0:seed11042
0.4171843978110701,kivi_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.0,kivi_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p11:s0:seed11042
1.4345711765345186,pattern_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.266381174325943,pattern_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
1.4345711765345186,pattern_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
17.37890625,pattern_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.15012258196450468,pattern_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p11:s0:seed11042
0.5702662746543865,pattern_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p11:s0:seed11042
1.0168340980890207,pattern_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.0,pattern_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p11:s0:seed11042
0.5502911786315963,pattern_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.04258209466934204,pattern_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
0.5502911786315963,pattern_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
5.896484375,pattern_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.011437818462335159,pattern_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p11:s0:seed11042
0.044301640361481986,pattern_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p11:s0:seed11042
0.2691796813160181,pattern_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.0,pattern_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p11:s0:seed11042
1.4345711765345186,patternkv_paper,final,attention_output_relative_L2,5,aime24:p11:s0:seed11042
0.266381174325943,patternkv_paper,final,hidden_cosine_loss,5,aime24:p11:s0:seed11042
1.4345711765345186,patternkv_paper,final,hidden_relative_L2,5,aime24:p11:s0:seed11042
17.37890625,patternkv_paper,final,logit_max_abs_diff,5,aime24:p11:s0:seed11042
0.15012258196450468,patternkv_paper,final,next_token_JS,5,aime24:p11:s0:seed11042
0.5702662746543865,patternkv_paper,final,next_token_KL,5,aime24:p11:s0:seed11042
1.0168340980890207,patternkv_paper,final,target_token_NLL_delta,5,aime24:p11:s0:seed11042
0.0,patternkv_paper,final,top1_disagreement,5,aime24:p11:s0:seed11042
1.9101470923051238,kivi_paper_g128,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.4655546545982361,kivi_paper_g128,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
1.9101470923051238,kivi_paper_g128,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
18.4765625,kivi_paper_g128,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.15748936770706812,kivi_paper_g128,final,next_token_JS,5,aime24:p11:s1:seed11043
0.6448326992311435,kivi_paper_g128,final,next_token_KL,5,aime24:p11:s1:seed11043
0.5632536262269241,kivi_paper_g128,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,kivi_paper_g128,final,top1_disagreement,5,aime24:p11:s1:seed11043
1.9101470923051238,kivi_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.4655546545982361,kivi_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
1.9101470923051238,kivi_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
18.4765625,kivi_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.15748936770706812,kivi_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p11:s1:seed11043
0.6448326992311435,kivi_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p11:s1:seed11043
0.5632536262269241,kivi_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,kivi_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p11:s1:seed11043
0.5972095124889165,kivi_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.05504506826400757,kivi_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
0.5972095124889165,kivi_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
5.37841796875,kivi_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.018121277300501296,kivi_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p11:s1:seed11043
0.08090391292373605,kivi_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p11:s1:seed11043
0.14846736192701826,kivi_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,kivi_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p11:s1:seed11043
1.5917868381366134,pattern_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.320997029542923,pattern_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
1.5917868381366134,pattern_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
14.26611328125,pattern_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.12870082278500283,pattern_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p11:s1:seed11043
0.565654739117248,pattern_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p11:s1:seed11043
0.9025419801456565,pattern_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,pattern_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p11:s1:seed11043
0.5875786610413343,pattern_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.0554332435131073,pattern_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
0.5875786610413343,pattern_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
6.236328125,pattern_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.02224764939376979,pattern_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p11:s1:seed11043
0.09721517152761389,pattern_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p11:s1:seed11043
0.1475047990679741,pattern_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,pattern_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p11:s1:seed11043
1.5917868381366134,patternkv_paper,final,attention_output_relative_L2,5,aime24:p11:s1:seed11043
0.320997029542923,patternkv_paper,final,hidden_cosine_loss,5,aime24:p11:s1:seed11043
1.5917868381366134,patternkv_paper,final,hidden_relative_L2,5,aime24:p11:s1:seed11043
14.26611328125,patternkv_paper,final,logit_max_abs_diff,5,aime24:p11:s1:seed11043
0.12870082278500283,patternkv_paper,final,next_token_JS,5,aime24:p11:s1:seed11043
0.565654739117248,patternkv_paper,final,next_token_KL,5,aime24:p11:s1:seed11043
0.9025419801456565,patternkv_paper,final,target_token_NLL_delta,5,aime24:p11:s1:seed11043
0.0,patternkv_paper,final,top1_disagreement,5,aime24:p11:s1:seed11043
1.6934918036567979,kivi_paper_g128,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.3776349127292633,kivi_paper_g128,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
1.6934918036567979,kivi_paper_g128,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
18.33447265625,kivi_paper_g128,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.023342257015392054,kivi_paper_g128,final,next_token_JS,5,aime24:p12:s0:seed12042
0.08636698884538418,kivi_paper_g128,final,next_token_KL,5,aime24:p12:s0:seed12042
-0.01562265603661217,kivi_paper_g128,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,kivi_paper_g128,final,top1_disagreement,5,aime24:p12:s0:seed12042
1.6934918036567979,kivi_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.3776349127292633,kivi_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
1.6934918036567979,kivi_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
18.33447265625,kivi_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.023342257015392054,kivi_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p12:s0:seed12042
0.08636698884538418,kivi_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p12:s0:seed12042
-0.01562265603661217,kivi_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,kivi_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p12:s0:seed12042
0.4746706217410974,kivi_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.030519306659698486,kivi_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
0.4746706217410974,kivi_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
4.79443359375,kivi_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.0016432891430119279,kivi_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p12:s0:seed12042
0.0064070609968878145,kivi_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p12:s0:seed12042
0.006602758191547764,kivi_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,kivi_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p12:s0:seed12042
1.6801581105100922,pattern_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.37770289182662964,pattern_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
1.6801581105100922,pattern_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
17.46142578125,pattern_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.06610152159188099,pattern_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p12:s0:seed12042
0.23333617166599652,pattern_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p12:s0:seed12042
-0.021397539589997905,pattern_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,pattern_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p12:s0:seed12042
0.4266534328344278,pattern_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.025572538375854492,pattern_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
0.4266534328344278,pattern_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
6.02783203125,pattern_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.00320245136803321,pattern_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p12:s0:seed12042
0.012945975328828574,pattern_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p12:s0:seed12042
-0.102091694484443,pattern_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,pattern_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p12:s0:seed12042
1.6801581105100922,patternkv_paper,final,attention_output_relative_L2,5,aime24:p12:s0:seed12042
0.37770289182662964,patternkv_paper,final,hidden_cosine_loss,5,aime24:p12:s0:seed12042
1.6801581105100922,patternkv_paper,final,hidden_relative_L2,5,aime24:p12:s0:seed12042
17.46142578125,patternkv_paper,final,logit_max_abs_diff,5,aime24:p12:s0:seed12042
0.06610152159188099,patternkv_paper,final,next_token_JS,5,aime24:p12:s0:seed12042
0.23333617166599652,patternkv_paper,final,next_token_KL,5,aime24:p12:s0:seed12042
-0.021397539589997905,patternkv_paper,final,target_token_NLL_delta,5,aime24:p12:s0:seed12042
0.0,patternkv_paper,final,top1_disagreement,5,aime24:p12:s0:seed12042
1.5249704431626014,kivi_paper_g128,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.3038056492805481,kivi_paper_g128,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
1.5249704431626014,kivi_paper_g128,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
15.66015625,kivi_paper_g128,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.07821843467288403,kivi_paper_g128,final,next_token_JS,5,aime24:p12:s1:seed12043
0.4217120533662353,kivi_paper_g128,final,next_token_KL,5,aime24:p12:s1:seed12043
0.5626361072063446,kivi_paper_g128,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,kivi_paper_g128,final,top1_disagreement,5,aime24:p12:s1:seed12043
1.5249704431626014,kivi_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.3038056492805481,kivi_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
1.5249704431626014,kivi_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
15.66015625,kivi_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.07821843467288403,kivi_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p12:s1:seed12043
0.4217120533662353,kivi_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p12:s1:seed12043
0.5626361072063446,kivi_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,kivi_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p12:s1:seed12043
0.4927867734222673,kivi_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.03396797180175781,kivi_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
0.4927867734222673,kivi_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
4.336181640625,kivi_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.02459237216068999,kivi_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p12:s1:seed12043
0.09437390823720193,kivi_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p12:s1:seed12043
0.46567201614379883,kivi_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,kivi_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p12:s1:seed12043
1.4027049105498008,pattern_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.2632121741771698,pattern_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
1.4027049105498008,pattern_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
14.00048828125,pattern_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.041615129766135794,pattern_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p12:s1:seed12043
0.15883644333504776,pattern_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p12:s1:seed12043
0.6398397833108902,pattern_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,pattern_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p12:s1:seed12043
0.4391957381158136,pattern_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.02673223614692688,pattern_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
0.4391957381158136,pattern_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
5.655487060546875,pattern_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.010544610945792954,pattern_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p12:s1:seed12043
0.04193193034140563,pattern_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p12:s1:seed12043
-0.12885743379592896,pattern_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,pattern_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p12:s1:seed12043
1.4027049105498008,patternkv_paper,final,attention_output_relative_L2,5,aime24:p12:s1:seed12043
0.2632121741771698,patternkv_paper,final,hidden_cosine_loss,5,aime24:p12:s1:seed12043
1.4027049105498008,patternkv_paper,final,hidden_relative_L2,5,aime24:p12:s1:seed12043
14.00048828125,patternkv_paper,final,logit_max_abs_diff,5,aime24:p12:s1:seed12043
0.041615129766135794,patternkv_paper,final,next_token_JS,5,aime24:p12:s1:seed12043
0.15883644333504776,patternkv_paper,final,next_token_KL,5,aime24:p12:s1:seed12043
0.6398397833108902,patternkv_paper,final,target_token_NLL_delta,5,aime24:p12:s1:seed12043
0.0,patternkv_paper,final,top1_disagreement,5,aime24:p12:s1:seed12043
1.731959993543569,kivi_paper_g128,final,attention_output_relative_L2,5,aime24:p14:s0:seed14042
0.37848907709121704,kivi_paper_g128,final,hidden_cosine_loss,5,aime24:p14:s0:seed14042
1.731959993543569,kivi_paper_g128,final,hidden_relative_L2,5,aime24:p14:s0:seed14042
16.376953125,kivi_paper_g128,final,logit_max_abs_diff,5,aime24:p14:s0:seed14042
0.09069466081132699,kivi_paper_g128,final,next_token_JS,5,aime24:p14:s0:seed14042
0.4096814685167016,kivi_paper_g128,final,next_token_KL,5,aime24:p14:s0:seed14042
-0.6913534528803211,kivi_paper_g128,final,target_token_NLL_delta,5,aime24:p14:s0:seed14042
0.5,kivi_paper_g128,final,top1_disagreement,5,aime24:p14:s0:seed14042
1.731959993543569,kivi_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p14:s0:seed14042
0.37848907709121704,kivi_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p14:s0:seed14042
1.731959993543569,kivi_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p14:s0:seed14042
16.376953125,kivi_rolling_k2v2_s0_r128,final,logit_max_abs_diff,5,aime24:p14:s0:seed14042
0.09069466081132699,kivi_rolling_k2v2_s0_r128,final,next_token_JS,5,aime24:p14:s0:seed14042
0.4096814685167016,kivi_rolling_k2v2_s0_r128,final,next_token_KL,5,aime24:p14:s0:seed14042
-0.6913534528803211,kivi_rolling_k2v2_s0_r128,final,target_token_NLL_delta,5,aime24:p14:s0:seed14042
0.5,kivi_rolling_k2v2_s0_r128,final,top1_disagreement,5,aime24:p14:s0:seed14042
0.719208522059489,kivi_rolling_k2v2_s16_r128,final,attention_output_relative_L2,5,aime24:p14:s0:seed14042
0.07108518481254578,kivi_rolling_k2v2_s16_r128,final,hidden_cosine_loss,5,aime24:p14:s0:seed14042
0.719208522059489,kivi_rolling_k2v2_s16_r128,final,hidden_relative_L2,5,aime24:p14:s0:seed14042
6.9501953125,kivi_rolling_k2v2_s16_r128,final,logit_max_abs_diff,5,aime24:p14:s0:seed14042
0.01326587109133509,kivi_rolling_k2v2_s16_r128,final,next_token_JS,5,aime24:p14:s0:seed14042
0.05189197499240783,kivi_rolling_k2v2_s16_r128,final,next_token_KL,5,aime24:p14:s0:seed14042
0.06509463947531913,kivi_rolling_k2v2_s16_r128,final,target_token_NLL_delta,5,aime24:p14:s0:seed14042
0.0,kivi_rolling_k2v2_s16_r128,final,top1_disagreement,5,aime24:p14:s0:seed14042
1.4857073822640814,pattern_rolling_k2v2_s0_r128,final,attention_output_relative_L2,5,aime24:p14:s0:seed14042
0.2752145528793335,pattern_rolling_k2v2_s0_r128,final,hidden_cosine_loss,5,aime24:p14:s0:seed14042
1.4857073822640814,pattern_rolling_k2v2_s0_r128,final,hidden_relative_L2,5,aime24:p14:s0:seed14042
