auc,auc_kind,auc_source,checkpoint_max,checkpoint_min,layer,method,metric_family,metric_name,n_available,object_type,region,statistic,task_key
0.5337561704218388,static,metric_value,4096,128,7,BASE_V2,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.9228771179914474,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.5227072834968567,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.33429237082600594,static,metric_value,4096,128,7,BASE_V2,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.5337561704218388,static,metric_value,4096,128,7,BASE_V2,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.9228771179914474,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.5227072834968567,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.0,static,metric_value,4096,128,7,BASE_V2,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.0,static,metric_value,4096,128,7,BASE_V2,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.0,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.0,static,metric_value,4096,128,7,BASE_V2,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.22322357259690762,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.6211002580821514,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.2926118075847626,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.7691653966903687,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.25135188922286034,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.6365834176540375,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.4095602631568909,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.7868473529815674,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.026325363432988524,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.06812119483947754,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.47397200390696526,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.8366121649742126,static,metric_value,4096,128,0,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.2944182325154543,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.519947461783886,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.7305381894111633,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.4958216845989227,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.3342122249305248,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.5279750935733318,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.921585038304329,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.5195866972208023,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.015860113548114896,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.025843745796009898,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.393210232257843,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.5139709934592247,static,metric_value,4096,128,15,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.29026756063103676,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.5173132717609406,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.714081734418869,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.483137831091881,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.32938409969210625,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.5265229865908623,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.90191850066185,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.5058169662952423,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.016451807925477624,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.025889232754707336,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.3992248736321926,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.5118578523397446,static,metric_value,4096,128,23,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.25337307155132294,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.4966133162379265,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.581359088420868,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.433143049478531,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.2872424516826868,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.5053579211235046,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.7504908293485641,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.456410214304924,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.016287547652609646,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.025999011704698205,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.3974367454648018,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.5167141556739807,static,metric_value,4096,128,31,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.28926254995167255,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.5141698196530342,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.7159342914819717,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.476477727293968,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.328126672655344,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.5240359641611576,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
1.9023338109254837,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
2.5001986622810364,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
0.017213588813319802,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.02707661036401987,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,direction_error,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.41113799065351486,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,mean,aime24:p0:s0:seed42
0.522253256291151,static,metric_value,4096,128,7,CAUSAL_V4,v_direction,relative_L2,5,v_stored,v4_selected_tokens,p95,aime24:p0:s0:seed42
0.22335251979529858,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
0.6207541078329086,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,direction_error,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
1.2930233851075172,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,mean,aime24:p0:s0:seed42
2.769094407558441,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,relative_L2,5,v_stored,all_packed_tokens,p95,aime24:p0:s0:seed42
0.2515235114842653,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,mean,aime24:p0:s0:seed42
0.6366906762123108,static,metric_value,4096,128,0,FUTURE_ATTN_V4,v_direction,direction_error,5,v_stored,v2_unselected_tokens,p95,aime24:p0:s0:seed42
