backend,decode_position,k_assignment_disagreement_rate,layer,task_key,v_assignment_disagreement_rate,v_gate_disagreement_rate
production,1024,0.0010986328125,1,aime24:p12:s0:seed12042,0.0009765625,0.000244140625
production,1024,0.003173828125,2,aime24:p12:s0:seed12042,0.00732421875,0.0025634765625
production,1024,0.01025390625,3,aime24:p12:s0:seed12042,0.0341796875,0.0123291015625
production,1024,0.007080078125,4,aime24:p12:s0:seed12042,0.0460205078125,0.016357421875
production,1024,0.0079345703125,5,aime24:p12:s0:seed12042,0.045166015625,0.0162353515625
production,1024,0.0128173828125,6,aime24:p12:s0:seed12042,0.08056640625,0.0325927734375
production,1024,0.02099609375,7,aime24:p12:s0:seed12042,0.098388671875,0.0411376953125
production,1024,0.0206298828125,8,aime24:p12:s0:seed12042,0.10693359375,0.044677734375
production,1024,0.0341796875,9,aime24:p12:s0:seed12042,0.1329345703125,0.063232421875
production,1024,0.0457763671875,10,aime24:p12:s0:seed12042,0.1531982421875,0.0726318359375
production,1024,0.058349609375,11,aime24:p12:s0:seed12042,0.17041015625,0.07275390625
production,1024,0.0238037109375,12,aime24:p12:s0:seed12042,0.2091064453125,0.094482421875
production,1024,0.0703125,13,aime24:p12:s0:seed12042,0.1805419921875,0.0880126953125
production,1024,0.0718994140625,14,aime24:p12:s0:seed12042,0.17626953125,0.0716552734375
production,1024,0.0438232421875,15,aime24:p12:s0:seed12042,0.197021484375,0.08935546875
production,1024,0.0433349609375,16,aime24:p12:s0:seed12042,0.179443359375,0.072265625
production,1024,0.0435791015625,17,aime24:p12:s0:seed12042,0.1953125,0.1002197265625
production,1024,0.0419921875,18,aime24:p12:s0:seed12042,0.1575927734375,0.0701904296875
production,1024,0.04345703125,19,aime24:p12:s0:seed12042,0.1824951171875,0.0728759765625
production,1024,0.049560546875,20,aime24:p12:s0:seed12042,0.1827392578125,0.080810546875
production,1024,0.0660400390625,21,aime24:p12:s0:seed12042,0.190673828125,0.07763671875
production,1024,0.04736328125,22,aime24:p12:s0:seed12042,0.177001953125,0.078369140625
production,1024,0.046875,23,aime24:p12:s0:seed12042,0.205078125,0.083251953125
production,1024,0.0465087890625,24,aime24:p12:s0:seed12042,0.1943359375,0.0777587890625
production,1024,0.0565185546875,25,aime24:p12:s0:seed12042,0.1961669921875,0.074462890625
production,1024,0.045166015625,26,aime24:p12:s0:seed12042,0.2132568359375,0.08447265625
production,1024,0.061767578125,27,aime24:p12:s0:seed12042,0.1944580078125,0.0755615234375
production,1024,0.06494140625,28,aime24:p12:s0:seed12042,0.2012939453125,0.072265625
production,1024,0.0548095703125,29,aime24:p12:s0:seed12042,0.2095947265625,0.0736083984375
production,1024,0.0606689453125,30,aime24:p12:s0:seed12042,0.21240234375,0.0726318359375
production,1024,0.04736328125,31,aime24:p12:s0:seed12042,0.1776123046875,0.0447998046875
production,2048,0.0,0,aime24:p12:s0:seed12042,0.0,0.0
production,2048,0.00152587890625,1,aime24:p12:s0:seed12042,0.00128173828125,0.00030517578125
production,2048,0.00494384765625,2,aime24:p12:s0:seed12042,0.01251220703125,0.00250244140625
production,2048,0.01397705078125,3,aime24:p12:s0:seed12042,0.0546875,0.01654052734375
production,2048,0.0128173828125,4,aime24:p12:s0:seed12042,0.07293701171875,0.0240478515625
production,2048,0.01715087890625,5,aime24:p12:s0:seed12042,0.07745361328125,0.0224609375
production,2048,0.02215576171875,6,aime24:p12:s0:seed12042,0.13775634765625,0.04937744140625
production,2048,0.03497314453125,7,aime24:p12:s0:seed12042,0.16790771484375,0.05902099609375
production,2048,0.0361328125,8,aime24:p12:s0:seed12042,0.1845703125,0.06646728515625
production,2048,0.05908203125,9,aime24:p12:s0:seed12042,0.22406005859375,0.09332275390625
production,2048,0.0665283203125,10,aime24:p12:s0:seed12042,0.24371337890625,0.10528564453125
production,2048,0.0880126953125,11,aime24:p12:s0:seed12042,0.279541015625,0.10888671875
production,2048,0.03375244140625,12,aime24:p12:s0:seed12042,0.32733154296875,0.13677978515625
production,2048,0.10076904296875,13,aime24:p12:s0:seed12042,0.28607177734375,0.132080078125
production,2048,0.11358642578125,14,aime24:p12:s0:seed12042,0.27325439453125,0.1060791015625
production,2048,0.06378173828125,15,aime24:p12:s0:seed12042,0.3145751953125,0.13458251953125
production,2048,0.0618896484375,16,aime24:p12:s0:seed12042,0.27056884765625,0.1080322265625
production,2048,0.06329345703125,17,aime24:p12:s0:seed12042,0.29254150390625,0.13421630859375
production,2048,0.0675048828125,18,aime24:p12:s0:seed12042,0.247314453125,0.1015625
production,2048,0.067138671875,19,aime24:p12:s0:seed12042,0.28143310546875,0.108642578125
production,2048,0.07293701171875,20,aime24:p12:s0:seed12042,0.2752685546875,0.10589599609375
production,2048,0.08984375,21,aime24:p12:s0:seed12042,0.288818359375,0.10784912109375
production,2048,0.0633544921875,22,aime24:p12:s0:seed12042,0.26861572265625,0.1103515625
production,2048,0.06781005859375,23,aime24:p12:s0:seed12042,0.30865478515625,0.12298583984375
production,2048,0.06549072265625,24,aime24:p12:s0:seed12042,0.286865234375,0.10888671875
production,2048,0.0823974609375,25,aime24:p12:s0:seed12042,0.29547119140625,0.1087646484375
production,2048,0.06695556640625,26,aime24:p12:s0:seed12042,0.31390380859375,0.1163330078125
production,2048,0.09320068359375,27,aime24:p12:s0:seed12042,0.303466796875,0.10357666015625
production,2048,0.09075927734375,28,aime24:p12:s0:seed12042,0.300048828125,0.1019287109375
production,2048,0.0843505859375,29,aime24:p12:s0:seed12042,0.31585693359375,0.11126708984375
production,2048,0.07952880859375,30,aime24:p12:s0:seed12042,0.3232421875,0.10028076171875
production,2048,0.08245849609375,31,aime24:p12:s0:seed12042,0.28033447265625,0.0653076171875
production,4096,0.0,0,aime24:p12:s0:seed12042,0.0,0.0
production,4096,0.001983642578125,1,aime24:p12:s0:seed12042,0.00164794921875,0.000518798828125
production,4096,0.00872802734375,2,aime24:p12:s0:seed12042,0.016632080078125,0.00299072265625
production,4096,0.019500732421875,3,aime24:p12:s0:seed12042,0.09014892578125,0.023193359375
production,4096,0.020233154296875,4,aime24:p12:s0:seed12042,0.1124267578125,0.031341552734375
production,4096,0.028076171875,5,aime24:p12:s0:seed12042,0.113983154296875,0.03131103515625
production,4096,0.039154052734375,6,aime24:p12:s0:seed12042,0.22210693359375,0.07220458984375
production,4096,0.059051513671875,7,aime24:p12:s0:seed12042,0.2625732421875,0.08050537109375
production,4096,0.05389404296875,8,aime24:p12:s0:seed12042,0.295074462890625,0.095123291015625
production,4096,0.079437255859375,9,aime24:p12:s0:seed12042,0.347381591796875,0.12615966796875
production,4096,0.094451904296875,10,aime24:p12:s0:seed12042,0.36480712890625,0.128326416015625
production,4096,0.116790771484375,11,aime24:p12:s0:seed12042,0.405792236328125,0.134124755859375
production,4096,0.0478515625,12,aime24:p12:s0:seed12042,0.462738037109375,0.171234130859375
production,4096,0.129150390625,13,aime24:p12:s0:seed12042,0.40435791015625,0.167724609375
production,4096,0.14581298828125,14,aime24:p12:s0:seed12042,0.381195068359375,0.130584716796875
production,4096,0.076080322265625,15,aime24:p12:s0:seed12042,0.43853759765625,0.164764404296875
production,4096,0.08050537109375,16,aime24:p12:s0:seed12042,0.380859375,0.13360595703125
production,4096,0.08172607421875,17,aime24:p12:s0:seed12042,0.40570068359375,0.16790771484375
production,4096,0.078155517578125,18,aime24:p12:s0:seed12042,0.345794677734375,0.126800537109375
production,4096,0.087188720703125,19,aime24:p12:s0:seed12042,0.38739013671875,0.1375732421875
production,4096,0.0897216796875,20,aime24:p12:s0:seed12042,0.379241943359375,0.135894775390625
production,4096,0.1165771484375,21,aime24:p12:s0:seed12042,0.394378662109375,0.130615234375
production,4096,0.07928466796875,22,aime24:p12:s0:seed12042,0.376190185546875,0.13690185546875
production,4096,0.081878662109375,23,aime24:p12:s0:seed12042,0.41436767578125,0.147735595703125
production,4096,0.089019775390625,24,aime24:p12:s0:seed12042,0.392852783203125,0.13763427734375
production,4096,0.113250732421875,25,aime24:p12:s0:seed12042,0.404205322265625,0.13397216796875
production,4096,0.084564208984375,26,aime24:p12:s0:seed12042,0.428955078125,0.14410400390625
production,4096,0.12274169921875,27,aime24:p12:s0:seed12042,0.415802001953125,0.125213623046875
production,4096,0.109893798828125,28,aime24:p12:s0:seed12042,0.406219482421875,0.12872314453125
production,4096,0.110443115234375,29,aime24:p12:s0:seed12042,0.434417724609375,0.136749267578125
production,4096,0.08929443359375,30,aime24:p12:s0:seed12042,0.438568115234375,0.127105712890625
production,4096,0.116546630859375,31,aime24:p12:s0:seed12042,0.390167236328125,0.080291748046875
production,128,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,1,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,2,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,3,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,4,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,5,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,6,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,7,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,8,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,9,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,10,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,11,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,12,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,13,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,14,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,15,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,16,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,17,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,18,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,19,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,20,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,21,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,22,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,23,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,24,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,25,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,26,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,27,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,28,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,29,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,30,aime24:p14:s0:seed14042,0.0,0.0
production,128,0.0,31,aime24:p14:s0:seed14042,0.0,0.0
production,256,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,256,0.0,1,aime24:p14:s0:seed14042,0.0009765625,0.00048828125
production,256,0.00048828125,2,aime24:p14:s0:seed14042,0.00048828125,0.00048828125
production,256,0.00048828125,3,aime24:p14:s0:seed14042,0.0,0.0
production,256,0.0,4,aime24:p14:s0:seed14042,0.001953125,0.00146484375
production,256,0.0009765625,5,aime24:p14:s0:seed14042,0.00146484375,0.0
production,256,0.0009765625,6,aime24:p14:s0:seed14042,0.0009765625,0.0009765625
production,256,0.00048828125,7,aime24:p14:s0:seed14042,0.0,0.00048828125
production,256,0.0009765625,8,aime24:p14:s0:seed14042,0.00244140625,0.00048828125
production,256,0.00146484375,9,aime24:p14:s0:seed14042,0.0,0.0009765625
production,256,0.0009765625,10,aime24:p14:s0:seed14042,0.00146484375,0.00048828125
production,256,0.00048828125,11,aime24:p14:s0:seed14042,0.00146484375,0.0
production,256,0.0009765625,12,aime24:p14:s0:seed14042,0.0029296875,0.0009765625
production,256,0.001953125,13,aime24:p14:s0:seed14042,0.00390625,0.00048828125
production,256,0.00146484375,14,aime24:p14:s0:seed14042,0.00146484375,0.0009765625
production,256,0.0009765625,15,aime24:p14:s0:seed14042,0.00146484375,0.00146484375
production,256,0.00048828125,16,aime24:p14:s0:seed14042,0.0,0.0009765625
production,256,0.0029296875,17,aime24:p14:s0:seed14042,0.001953125,0.00048828125
production,256,0.0009765625,18,aime24:p14:s0:seed14042,0.00146484375,0.00048828125
production,256,0.0009765625,19,aime24:p14:s0:seed14042,0.0009765625,0.00244140625
production,256,0.00146484375,20,aime24:p14:s0:seed14042,0.001953125,0.0009765625
production,256,0.00146484375,21,aime24:p14:s0:seed14042,0.0009765625,0.0
production,256,0.0009765625,22,aime24:p14:s0:seed14042,0.001953125,0.0009765625
production,256,0.001953125,23,aime24:p14:s0:seed14042,0.00341796875,0.0009765625
production,256,0.00244140625,24,aime24:p14:s0:seed14042,0.0009765625,0.0009765625
production,256,0.00048828125,25,aime24:p14:s0:seed14042,0.00341796875,0.0009765625
production,256,0.00048828125,26,aime24:p14:s0:seed14042,0.0029296875,0.0009765625
production,256,0.0009765625,27,aime24:p14:s0:seed14042,0.00146484375,0.0009765625
production,256,0.00244140625,28,aime24:p14:s0:seed14042,0.001953125,0.0
production,256,0.0,29,aime24:p14:s0:seed14042,0.001953125,0.0029296875
production,256,0.00048828125,30,aime24:p14:s0:seed14042,0.00146484375,0.00048828125
production,256,0.0,31,aime24:p14:s0:seed14042,0.00390625,0.0009765625
production,512,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,512,0.0009765625,1,aime24:p14:s0:seed14042,0.001708984375,0.00048828125
production,512,0.001953125,2,aime24:p14:s0:seed14042,0.00146484375,0.000732421875
production,512,0.0048828125,3,aime24:p14:s0:seed14042,0.009765625,0.00341796875
production,512,0.001220703125,4,aime24:p14:s0:seed14042,0.008544921875,0.005859375
production,512,0.00244140625,5,aime24:p14:s0:seed14042,0.009033203125,0.005615234375
production,512,0.0029296875,6,aime24:p14:s0:seed14042,0.01708984375,0.006591796875
production,512,0.003662109375,7,aime24:p14:s0:seed14042,0.018798828125,0.0078125
production,512,0.004638671875,8,aime24:p14:s0:seed14042,0.018798828125,0.01025390625
production,512,0.0078125,9,aime24:p14:s0:seed14042,0.019287109375,0.012451171875
production,512,0.007080078125,10,aime24:p14:s0:seed14042,0.026611328125,0.010498046875
production,512,0.013427734375,11,aime24:p14:s0:seed14042,0.031005859375,0.01171875
production,512,0.0029296875,12,aime24:p14:s0:seed14042,0.03662109375,0.0146484375
production,512,0.015625,13,aime24:p14:s0:seed14042,0.029052734375,0.0146484375
production,512,0.014404296875,14,aime24:p14:s0:seed14042,0.032958984375,0.012939453125
production,512,0.010009765625,15,aime24:p14:s0:seed14042,0.0361328125,0.018310546875
production,512,0.01025390625,16,aime24:p14:s0:seed14042,0.02880859375,0.0107421875
production,512,0.009765625,17,aime24:p14:s0:seed14042,0.030029296875,0.0126953125
production,512,0.010986328125,18,aime24:p14:s0:seed14042,0.020751953125,0.0068359375
production,512,0.008544921875,19,aime24:p14:s0:seed14042,0.0322265625,0.011962890625
production,512,0.01171875,20,aime24:p14:s0:seed14042,0.02783203125,0.012939453125
production,512,0.010009765625,21,aime24:p14:s0:seed14042,0.02978515625,0.013671875
production,512,0.01171875,22,aime24:p14:s0:seed14042,0.029296875,0.0126953125
production,512,0.01025390625,23,aime24:p14:s0:seed14042,0.030517578125,0.011474609375
production,512,0.01025390625,24,aime24:p14:s0:seed14042,0.02392578125,0.011474609375
production,512,0.012451171875,25,aime24:p14:s0:seed14042,0.027587890625,0.0126953125
production,512,0.007080078125,26,aime24:p14:s0:seed14042,0.033935546875,0.011962890625
production,512,0.010498046875,27,aime24:p14:s0:seed14042,0.02880859375,0.0126953125
production,512,0.010986328125,28,aime24:p14:s0:seed14042,0.03369140625,0.01513671875
production,512,0.010498046875,29,aime24:p14:s0:seed14042,0.031005859375,0.011474609375
production,512,0.00927734375,30,aime24:p14:s0:seed14042,0.031005859375,0.013671875
production,512,0.009765625,31,aime24:p14:s0:seed14042,0.02734375,0.00830078125
production,1024,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,1024,0.0009765625,1,aime24:p14:s0:seed14042,0.0010986328125,0.0009765625
production,1024,0.00341796875,2,aime24:p14:s0:seed14042,0.00341796875,0.00146484375
production,1024,0.007080078125,3,aime24:p14:s0:seed14042,0.017333984375,0.0052490234375
production,1024,0.0047607421875,4,aime24:p14:s0:seed14042,0.0223388671875,0.0108642578125
production,1024,0.008056640625,5,aime24:p14:s0:seed14042,0.02880859375,0.0096435546875
production,1024,0.0079345703125,6,aime24:p14:s0:seed14042,0.0450439453125,0.0196533203125
production,1024,0.012451171875,7,aime24:p14:s0:seed14042,0.056396484375,0.0218505859375
production,1024,0.015869140625,8,aime24:p14:s0:seed14042,0.0657958984375,0.0289306640625
production,1024,0.028076171875,9,aime24:p14:s0:seed14042,0.08349609375,0.03564453125
production,1024,0.0244140625,10,aime24:p14:s0:seed14042,0.0875244140625,0.040771484375
production,1024,0.040771484375,11,aime24:p14:s0:seed14042,0.10693359375,0.038330078125
production,1024,0.017822265625,12,aime24:p14:s0:seed14042,0.131103515625,0.0556640625
production,1024,0.0439453125,13,aime24:p14:s0:seed14042,0.10986328125,0.05419921875
production,1024,0.04833984375,14,aime24:p14:s0:seed14042,0.1082763671875,0.045166015625
production,1024,0.02978515625,15,aime24:p14:s0:seed14042,0.13330078125,0.0621337890625
production,1024,0.0328369140625,16,aime24:p14:s0:seed14042,0.1048583984375,0.040283203125
production,1024,0.0296630859375,17,aime24:p14:s0:seed14042,0.115478515625,0.0484619140625
production,1024,0.03515625,18,aime24:p14:s0:seed14042,0.090576171875,0.03369140625
production,1024,0.03759765625,19,aime24:p14:s0:seed14042,0.10107421875,0.04736328125
production,1024,0.0390625,20,aime24:p14:s0:seed14042,0.09716796875,0.041015625
production,1024,0.046142578125,21,aime24:p14:s0:seed14042,0.111328125,0.0380859375
production,1024,0.036865234375,22,aime24:p14:s0:seed14042,0.1015625,0.04443359375
production,1024,0.0386962890625,23,aime24:p14:s0:seed14042,0.1064453125,0.0457763671875
production,1024,0.033935546875,24,aime24:p14:s0:seed14042,0.100830078125,0.0418701171875
production,1024,0.042236328125,25,aime24:p14:s0:seed14042,0.1103515625,0.0472412109375
production,1024,0.030029296875,26,aime24:p14:s0:seed14042,0.1217041015625,0.04443359375
production,1024,0.0404052734375,27,aime24:p14:s0:seed14042,0.1080322265625,0.04052734375
production,1024,0.041748046875,28,aime24:p14:s0:seed14042,0.1239013671875,0.05078125
production,1024,0.0374755859375,29,aime24:p14:s0:seed14042,0.1158447265625,0.0404052734375
production,1024,0.0361328125,30,aime24:p14:s0:seed14042,0.11181640625,0.0455322265625
production,1024,0.0330810546875,31,aime24:p14:s0:seed14042,0.0992431640625,0.0263671875
production,2048,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,2048,0.00164794921875,1,aime24:p14:s0:seed14042,0.00146484375,0.0006103515625
production,2048,0.00482177734375,2,aime24:p14:s0:seed14042,0.00640869140625,0.001708984375
production,2048,0.0101318359375,3,aime24:p14:s0:seed14042,0.03436279296875,0.01129150390625
production,2048,0.01153564453125,4,aime24:p14:s0:seed14042,0.0460205078125,0.0157470703125
production,2048,0.01611328125,5,aime24:p14:s0:seed14042,0.058349609375,0.0185546875
production,2048,0.01812744140625,6,aime24:p14:s0:seed14042,0.10528564453125,0.03955078125
production,2048,0.02838134765625,7,aime24:p14:s0:seed14042,0.12359619140625,0.04827880859375
production,2048,0.032958984375,8,aime24:p14:s0:seed14042,0.1558837890625,0.06427001953125
production,2048,0.05755615234375,9,aime24:p14:s0:seed14042,0.21466064453125,0.0848388671875
production,2048,0.0679931640625,10,aime24:p14:s0:seed14042,0.2215576171875,0.09149169921875
production,2048,0.0972900390625,11,aime24:p14:s0:seed14042,0.26275634765625,0.09747314453125
production,2048,0.0418701171875,12,aime24:p14:s0:seed14042,0.311279296875,0.12445068359375
production,2048,0.10894775390625,13,aime24:p14:s0:seed14042,0.27447509765625,0.127197265625
production,2048,0.12762451171875,14,aime24:p14:s0:seed14042,0.26336669921875,0.10052490234375
production,2048,0.07745361328125,15,aime24:p14:s0:seed14042,0.30718994140625,0.1361083984375
production,2048,0.080322265625,16,aime24:p14:s0:seed14042,0.25177001953125,0.10369873046875
production,2048,0.08642578125,17,aime24:p14:s0:seed14042,0.278076171875,0.12200927734375
production,2048,0.0814208984375,18,aime24:p14:s0:seed14042,0.23577880859375,0.0953369140625
