E128_enrichment,E128_mass,E16_enrichment,E16_mass,E32_enrichment,E32_mass,E64_enrichment,E64_mass,checkpoint,common_prefix_length,config,context_tokens,first_divergence_token,generated_tokens,layer,mass_history,mass_pending,mass_recent,mass_sink,method,outcome_class,prefix_controlled,prompt_tokens,recent_length,sink_decode_tokens,sink_length,sink_prompt_tokens,stop_reason,strict_correct,task_key,trajectory_confounded
23.489072799682617,0.7208346128463745,181.45579528808594,0.6960663795471191,90.94813537597656,0.6977559924125671,45.98444366455078,0.7055872678756714,4096,40,pattern_rolling_k2v2_s0_r128,4171,41,4096,23,0.9048666954040527,0.007232538890093565,0.08790094405412674,0.0,PatternKV,NOT_SELECTED,False,75,128,0,0,0,eos,True,aime24:p11:s0:seed11042,True
16.886354446411133,0.5182098150253296,129.93080139160156,0.49841591715812683,65.16325378417969,0.4999338388442993,33.10206985473633,0.5079195499420166,4096,40,pattern_rolling_k2v2_s0_r128,4171,41,4096,31,0.7516778111457825,0.0091962656006217,0.23912598192691803,0.0,PatternKV,NOT_SELECTED,False,75,128,0,0,0,eos,True,aime24:p11:s0:seed11042,True
1.6586835384368896,0.36168909072875977,11.682266235351562,0.31842631101608276,5.902717113494873,0.32178354263305664,3.0835671424865723,0.336198091506958,512,95,pattern_rolling_k2v2_s0_r128,587,96,512,0,0.51299649477005,0.06591472029685974,0.4210887849330902,0.0,PatternKV,RESCUE,False,75,128,0,0,0,unknown,False,aime24:p11:s1:seed11043,True
2.874366283416748,0.6267783045768738,21.444660186767578,0.5845222473144531,10.7545804977417,0.586280345916748,5.590182781219482,0.6094918251037598,512,95,pattern_rolling_k2v2_s0_r128,587,96,512,15,0.7166261672973633,0.04349365830421448,0.23988015949726105,0.0,PatternKV,RESCUE,False,75,128,0,0,0,unknown,False,aime24:p11:s1:seed11043,True
3.2824466228485107,0.715763509273529,24.72128677368164,0.6738340854644775,12.458259582519531,0.6791555285453796,6.376667499542236,0.695241391658783,512,95,pattern_rolling_k2v2_s0_r128,587,96,512,31,0.782311737537384,0.019828330725431442,0.19785988330841064,0.0,PatternKV,RESCUE,False,75,128,0,0,0,unknown,False,aime24:p11:s1:seed11043,True
1.4229183197021484,0.31620410084724426,9.042552947998047,0.25118201971054077,4.616874694824219,0.2564930319786072,2.531930685043335,0.2813256084918976,512,199,pattern_rolling_k2v2_s0_r128,576,200,512,0,0.49649980664253235,0.05603538453578949,0.44746482372283936,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
2.5637104511260986,0.5697134137153625,19.443235397338867,0.5400899052619934,9.854337692260742,0.5474631786346436,4.988342761993408,0.5542603135108948,512,199,pattern_rolling_k2v2_s0_r128,576,200,512,7,0.6545456647872925,0.01333444844931364,0.3321198523044586,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
2.141599416732788,0.475911021232605,16.262727737426758,0.4517424404621124,8.222328186035156,0.45679596066474915,4.163897514343262,0.46265527606010437,512,199,pattern_rolling_k2v2_s0_r128,576,200,512,15,0.5405939817428589,0.01694725826382637,0.44245877861976624,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
3.842108964920044,0.8538019061088562,29.918102264404297,0.8310583829879761,14.993292808532715,0.8329607248306274,7.566783905029297,0.8407537937164307,512,199,pattern_rolling_k2v2_s0_r128,576,200,512,23,0.9019992351531982,0.00932332780212164,0.08867740631103516,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
2.755735397338867,0.6123856902122498,20.26822853088379,0.5630063414573669,10.222001075744629,0.5678889155387878,5.276941776275635,0.5863268375396729,512,199,pattern_rolling_k2v2_s0_r128,576,200,512,31,0.7148891687393188,0.01679517701268196,0.2683156430721283,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
3.0949628353118896,0.3641132712364197,21.984909057617188,0.32330748438835144,11.076973915100098,0.3257933259010315,5.8556036949157715,0.3444472551345825,1024,199,pattern_rolling_k2v2_s0_r128,1088,200,1024,0,0.6100656390190125,0.037551820278167725,0.35238248109817505,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
5.855278968811035,0.688856303691864,45.782752990722656,0.6732757091522217,22.994972229003906,0.6763226985931396,11.569598197937012,0.6805645227432251,1024,199,pattern_rolling_k2v2_s0_r128,1088,200,1024,7,0.7660018801689148,0.018672695383429527,0.2153254747390747,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
4.618249416351318,0.5433234572410583,36.31422424316406,0.5340328216552734,18.269235610961914,0.5373305082321167,9.163619995117188,0.5390364527702332,1024,199,pattern_rolling_k2v2_s0_r128,1088,200,1024,15,0.6042594313621521,0.009895113296806812,0.38584545254707336,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
7.542234420776367,0.8873217105865479,59.74549865722656,0.8786102533340454,29.896888732910156,0.8793203234672546,15.0109281539917,0.8829957246780396,1024,199,pattern_rolling_k2v2_s0_r128,1088,200,1024,23,0.9108900427818298,0.0031621551606804132,0.08594779670238495,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
4.7089715003967285,0.5539966821670532,36.321781158447266,0.5341438055038452,18.261457443237305,0.5371017456054688,9.206435203552246,0.5415549874305725,1024,199,pattern_rolling_k2v2_s0_r128,1088,200,1024,31,0.6537511348724365,0.010842119343578815,0.33540672063827515,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
3.0839478969573975,0.18690592050552368,20.951618194580078,0.1587243676185608,10.582562446594238,0.16034185886383057,5.722665309906006,0.17341409623622894,2048,199,pattern_rolling_k2v2_s0_r128,2112,200,2048,0,0.6464490294456482,0.03921794146299362,0.3143330514431,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
10.047850608825684,0.6089605689048767,78.31207275390625,0.5932733416557312,39.30052185058594,0.5954623818397522,19.854808807373047,0.6016609072685242,2048,199,pattern_rolling_k2v2_s0_r128,2112,200,2048,7,0.762915849685669,0.021409034729003906,0.21567514538764954,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
6.533969402313232,0.39599817991256714,49.79961395263672,0.37726980447769165,25.06243324279785,0.3797338604927063,12.693242073059082,0.38464367389678955,2048,199,pattern_rolling_k2v2_s0_r128,2112,200,2048,15,0.7369409799575806,0.016362246125936508,0.24669678509235382,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
13.059467315673828,0.7914828658103943,101.94263458251953,0.7722927331924438,51.05109786987305,0.7735015153884888,25.732213973999023,0.7797641754150391,2048,199,pattern_rolling_k2v2_s0_r128,2112,200,2048,23,0.9054024815559387,0.0040469481609761715,0.0905505046248436,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
9.028997421264648,0.5472120046615601,68.69284057617188,0.52040034532547,34.45655059814453,0.5220689177513123,17.580120086669922,0.5327308773994446,2048,199,pattern_rolling_k2v2_s0_r128,2112,200,2048,31,0.7719871997833252,0.00964015070348978,0.21837261319160461,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
8.611300468444824,0.2649630904197693,64.73383331298828,0.24897630512714386,32.48681640625,0.24989858269691467,16.91863250732422,0.2602866590023041,4096,199,pattern_rolling_k2v2_s0_r128,4160,200,4096,0,0.7149140238761902,0.022043291479349136,0.2630426585674286,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
24.966890335083008,0.7682119607925415,198.0450439453125,0.7617116570472717,99.2591552734375,0.7635319828987122,49.800045013427734,0.7661545872688293,4096,199,pattern_rolling_k2v2_s0_r128,4160,200,4096,7,0.8107969760894775,0.009182209149003029,0.1800212264060974,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
15.483061790466309,0.4764019250869751,120.91539764404297,0.4650592803955078,60.797691345214844,0.46767458319664,30.682409286499023,0.47203707695007324,4096,199,pattern_rolling_k2v2_s0_r128,4160,200,4096,15,0.5950095653533936,0.023407254368066788,0.3815833032131195,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
27.74752426147461,0.8537700176239014,220.4751434326172,0.8479812741279602,110.33053588867188,0.8486964106559753,55.32912826538086,0.8512173891067505,4096,199,pattern_rolling_k2v2_s0_r128,4160,200,4096,23,0.897483766078949,0.009254305623471737,0.09326252341270447,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
19.007186889648438,0.5848365426063538,147.6189727783203,0.5677652955055237,74.07655334472656,0.5698196887969971,37.57158660888672,0.5780243873596191,4096,199,pattern_rolling_k2v2_s0_r128,4160,200,4096,31,0.7478649020195007,0.011959539726376534,0.2401755452156067,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,True,aime24:p12:s0:seed12042,True
2.0016911029815674,0.44482025504112244,14.282432556152344,0.39673423767089844,7.239278793334961,0.4021821618080139,3.820636749267578,0.4245152175426483,512,208,pattern_rolling_k2v2_s0_r128,576,209,512,0,0.568301796913147,0.042891256511211395,0.38880687952041626,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
3.2636916637420654,0.725264847278595,24.694927215576172,0.6859702467918396,12.49250602722168,0.6940280795097351,6.369806289672852,0.7077562808990479,512,208,pattern_rolling_k2v2_s0_r128,576,209,512,7,0.7672460079193115,0.02198696881532669,0.21076703071594238,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
1.9171814918518066,0.42604029178619385,14.040934562683105,0.39002594351768494,7.15319299697876,0.3973996043205261,3.679816961288452,0.40886855125427246,512,208,pattern_rolling_k2v2_s0_r128,576,209,512,15,0.49138250946998596,0.035145748406648636,0.4734717011451721,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
3.784365177154541,0.8409700393676758,29.32248306274414,0.8145134449005127,14.74992847442627,0.8194404244422913,7.464649200439453,0.8294054865837097,512,208,pattern_rolling_k2v2_s0_r128,576,209,512,23,0.8780571222305298,0.014033941552042961,0.10790897905826569,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
2.7247228622436523,0.60549396276474,20.24504280090332,0.5623623132705688,10.27753734588623,0.5709743499755859,5.239917278289795,0.5822130441665649,512,208,pattern_rolling_k2v2_s0_r128,576,209,512,31,0.6683303713798523,0.02664838917553425,0.3050212264060974,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
2.2400026321411133,0.2635297179222107,15.175228118896484,0.2231651246547699,7.673680305480957,0.22569644451141357,4.152549743652344,0.24426765739917755,1024,208,pattern_rolling_k2v2_s0_r128,1088,209,1024,0,0.540255606174469,0.03663697466254234,0.42310744524002075,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
6.199377536773682,0.7293384671211243,47.573665618896484,0.6996127963066101,23.952444076538086,0.7044836282730103,12.144556045532227,0.7143855690956116,1024,208,pattern_rolling_k2v2_s0_r128,1088,209,1024,7,0.8283505439758301,0.009676072746515274,0.1619734913110733,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
4.617318153381348,0.5432139039039612,33.9497184753418,0.4992606043815613,17.263423919677734,0.5077478289604187,8.785270690917969,0.5167806148529053,1024,208,pattern_rolling_k2v2_s0_r128,1088,209,1024,15,0.6920983195304871,0.008412666618824005,0.2994890809059143,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
7.034523963928223,0.827591061592102,54.51020812988281,0.8016206622123718,27.340669631958008,0.8041372895240784,13.807579040527344,0.8122104406356812,1024,208,pattern_rolling_k2v2_s0_r128,1088,209,1024,23,0.8865228295326233,0.0026732883416116238,0.11080390214920044,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
4.825682640075684,0.5677273273468018,35.94009780883789,0.5285308361053467,18.12518310546875,0.5330935716629028,9.237682342529297,0.543393075466156,1024,208,pattern_rolling_k2v2_s0_r128,1088,209,1024,31,0.6786670684814453,0.006933419033885002,0.3143996000289917,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
4.243613243103027,0.25718867778778076,31.018985748291016,0.23499232530593872,15.583972930908203,0.2361208200454712,8.161482810974121,0.24731765687465668,2048,208,pattern_rolling_k2v2_s0_r128,2112,209,2048,0,0.6446682214736938,0.033485691994428635,0.3218460977077484,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
12.812573432922363,0.7765196561813354,100.49983978271484,0.7613623738288879,50.34761428833008,0.76284259557724,25.399688720703125,0.7696874737739563,2048,208,pattern_rolling_k2v2_s0_r128,2112,209,2048,7,0.8494970798492432,0.012725827284157276,0.137777179479599,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
10.113825798034668,0.6129591464996338,74.65424346923828,0.5655624270439148,37.55180358886719,0.5689667463302612,19.305313110351562,0.5850095152854919,2048,208,pattern_rolling_k2v2_s0_r128,2112,209,2048,15,0.780417263507843,0.01432533748447895,0.20525747537612915,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
14.281909942626953,0.8655703663825989,111.28434753417969,0.843063235282898,55.736366271972656,0.8444903492927551,28.298398971557617,0.8575271964073181,2048,208,pattern_rolling_k2v2_s0_r128,2112,209,2048,23,0.9281916618347168,0.002643585903570056,0.06916482746601105,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
10.763701438903809,0.6523454785346985,82.40509796142578,0.6242810487747192,41.328826904296875,0.6261943578720093,20.990982055664062,0.6360903978347778,2048,208,pattern_rolling_k2v2_s0_r128,2112,209,2048,31,0.8057855367660522,0.009574204683303833,0.18464024364948273,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
8.376866340637207,0.2577497065067291,63.165870666503906,0.24294565618038177,31.71875,0.24399037659168243,16.464601516723633,0.25330156087875366,4096,208,pattern_rolling_k2v2_s0_r128,4160,209,4096,0,0.7107957601547241,0.021772611886262894,0.2674316167831421,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
19.44722557067871,0.5983760952949524,151.96527099609375,0.5844817161560059,76.27166748046875,0.5867051482200623,38.58958435058594,0.5936858057975769,4096,208,pattern_rolling_k2v2_s0_r128,4160,209,4096,7,0.7182122468948364,0.014610009267926216,0.267177939414978,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
19.703516006469727,0.6062620878219604,156.30348205566406,0.6011673212051392,78.21831512451172,0.6016793251037598,39.31208419799805,0.6048012971878052,4096,208,pattern_rolling_k2v2_s0_r128,4160,209,4096,15,0.6610288023948669,0.010090184397995472,0.3288813531398773,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
27.777793884277344,0.8547013998031616,221.2783966064453,0.851070761680603,110.67314147949219,0.8513318300247192,55.447044372558594,0.8530315160751343,4096,208,pattern_rolling_k2v2_s0_r128,4160,209,4096,23,0.8864110112190247,0.001577829010784626,0.11201152205467224,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
14.712590217590332,0.4526951313018799,113.28961944580078,0.4357292950153351,56.933372497558594,0.437949001789093,28.955137252807617,0.445463627576828,4096,208,pattern_rolling_k2v2_s0_r128,4160,209,4096,31,0.6576367616653442,0.0078834043815732,0.33447980880737305,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
9.75039291381836,0.15116888284683228,74.17530822753906,0.14375059306621552,37.172508239746094,0.14407949149608612,19.29064178466797,0.14953987300395966,8192,208,pattern_rolling_k2v2_s0_r128,8256,209,8192,0,0.7769212126731873,0.021558212116360664,0.2015206217765808,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
33.68852615356445,0.5223028063774109,266.2190246582031,0.515928328037262,133.1973114013672,0.5162686109542847,67.20812225341797,0.5209931135177612,8192,208,pattern_rolling_k2v2_s0_r128,8256,209,8192,7,0.7036473751068115,0.02434648759663105,0.2720068395137787,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
34.350341796875,0.5325635075569153,271.32452392578125,0.5258227586746216,135.6889190673828,0.5259260535240173,68.36833190917969,0.529987096786499,8192,208,pattern_rolling_k2v2_s0_r128,8256,209,8192,15,0.8209365606307983,0.017443569377064705,0.161620631814003,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
55.559688568115234,0.8613904714584351,443.3063659667969,0.8591207265853882,221.68218994140625,0.8592331409454346,110.99886322021484,0.8604564070701599,8192,208,pattern_rolling_k2v2_s0_r128,8256,209,8192,23,0.9637876749038696,0.003457259852439165,0.03275565430521965,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
32.45782470703125,0.5032220482826233,252.396240234375,0.48914003372192383,126.38273620605469,0.4898556172847748,64.17100524902344,0.497449666261673,8192,208,pattern_rolling_k2v2_s0_r128,8256,209,8192,31,0.8329951763153076,0.009619365446269512,0.1573854684829712,0.0,PatternKV,NOT_SELECTED,False,64,128,0,0,0,eos,False,aime24:p12:s1:seed12043,True
1.542266607284546,0.32047101855278015,10.31246566772461,0.26785627007484436,5.221734523773193,0.2712589204311371,2.709608316421509,0.28151774406433105,512,161,pattern_rolling_k2v2_s0_r128,616,162,512,0,0.48747727274894714,0.09859810769557953,0.4139246642589569,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
3.0932774543762207,0.6427589654922485,23.079965591430664,0.5994797348976135,11.713859558105469,0.6085121631622314,5.986670970916748,0.621991753578186,512,161,pattern_rolling_k2v2_s0_r128,616,162,512,7,0.7017558217048645,0.05216037482023239,0.24608376622200012,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
2.1347413063049316,0.4435826241970062,13.78551197052002,0.3580652177333832,7.62449312210083,0.39607763290405273,4.03524923324585,0.4192466735839844,512,161,pattern_rolling_k2v2_s0_r128,616,162,512,15,0.5342479944229126,0.06442142277956009,0.4013305902481079,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
3.8958749771118164,0.8095324039459229,28.748943328857422,0.7467257380485535,14.735132217407227,0.7654614448547363,7.538712978363037,0.7832428812980652,512,161,pattern_rolling_k2v2_s0_r128,616,162,512,23,0.871471107006073,0.031076520681381226,0.09745246171951294,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
3.4649922847747803,0.719998300075531,25.877342224121094,0.6721387505531311,13.0969877243042,0.6803629994392395,6.63707971572876,0.6895667910575867,512,161,pattern_rolling_k2v2_s0_r128,616,162,512,31,0.7815450429916382,0.031330548226833344,0.18712443113327026,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
2.182453155517578,0.2476542443037033,15.447160720825195,0.21910864114761353,7.790111064910889,0.22099605202674866,3.986454486846924,0.22618180513381958,1024,161,pattern_rolling_k2v2_s0_r128,1128,162,1024,0,0.5169893503189087,0.07386654615402222,0.40914416313171387,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
5.320605278015137,0.6037565469741821,41.14873504638672,0.5836700201034546,20.67352294921875,0.5864828824996948,10.446870803833008,0.5927302837371826,1024,161,pattern_rolling_k2v2_s0_r128,1128,162,1024,7,0.6600148677825928,0.011822354048490524,0.32816281914711,0.0,PatternKV,RESCUE,False,104,128,0,0,0,eos,False,aime24:p14:s0:seed14042,True
