task_key,method,config,trace_mode,outcome_class,checkpoint,layer,context_tokens,prompt_tokens,sink_length,recent_length,metric_region,metric_name,metric_value
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,192,64,0,128,all,attention_output_before_o_proj_relative_mse,2.5999968329415424e-06
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,192,64,0,128,all,attention_output_before_o_proj_max_abs,0.0005212109535932541
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,192,64,0,128,all,attention_output_before_o_proj_cosine,0.9999988079071045
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,192,64,0,128,all,attention_output_before_o_proj_relative_l2,0.001604453194886446
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,192,64,0,128,all,attention_output_before_o_proj_relative_mse,2.5742704110598424e-06
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,192,64,0,128,all,attention_output_before_o_proj_max_abs,0.0024962425231933594
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,576,64,0,128,all,attention_output_before_o_proj_cosine,0.9874188303947449
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,576,64,0,128,all,attention_output_before_o_proj_relative_l2,0.15860506892204285
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,576,64,0,128,all,attention_output_before_o_proj_relative_mse,0.025155574083328247
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,576,64,0,128,all,attention_output_before_o_proj_max_abs,0.01093550305813551
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,576,64,0,128,all,attention_output_before_o_proj_cosine,0.6961334943771362
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,576,64,0,128,all,attention_output_before_o_proj_relative_l2,1.0537035465240479
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,576,64,0,128,all,attention_output_before_o_proj_relative_mse,1.1102912425994873
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,576,64,0,128,all,attention_output_before_o_proj_max_abs,0.322013795375824
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,576,64,0,128,all,attention_output_before_o_proj_cosine,0.7651239633560181
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,576,64,0,128,all,attention_output_before_o_proj_relative_l2,0.6899425387382507
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,576,64,0,128,all,attention_output_before_o_proj_relative_mse,0.47602060437202454
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,576,64,0,128,all,attention_output_before_o_proj_max_abs,0.28945887088775635
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,576,64,0,128,all,attention_output_before_o_proj_cosine,0.821861743927002
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,576,64,0,128,all,attention_output_before_o_proj_relative_l2,0.6479116082191467
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,576,64,0,128,all,attention_output_before_o_proj_relative_mse,0.41978931427001953
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,576,64,0,128,all,attention_output_before_o_proj_max_abs,0.27948030829429626
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,31,576,64,0,128,all,attention_output_before_o_proj_cosine,0.838590145111084
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,31,576,64,0,128,all,attention_output_before_o_proj_relative_l2,0.5917330980300903
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,31,576,64,0,128,all,attention_output_before_o_proj_relative_mse,0.35014796257019043
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,31,576,64,0,128,all,attention_output_before_o_proj_max_abs,1.029869556427002
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,0,1088,64,0,128,all,attention_output_before_o_proj_cosine,0.9717344045639038
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,0,1088,64,0,128,all,attention_output_before_o_proj_relative_l2,0.2364749014377594
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,0,1088,64,0,128,all,attention_output_before_o_proj_relative_mse,0.055920373648405075
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,0,1088,64,0,128,all,attention_output_before_o_proj_max_abs,0.020116765052080154
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,7,1088,64,0,128,all,attention_output_before_o_proj_cosine,0.5793075561523438
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,7,1088,64,0,128,all,attention_output_before_o_proj_relative_l2,1.0153346061706543
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,7,1088,64,0,128,all,attention_output_before_o_proj_relative_mse,1.0309045314788818
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,7,1088,64,0,128,all,attention_output_before_o_proj_max_abs,0.40951597690582275
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,15,1088,64,0,128,all,attention_output_before_o_proj_cosine,0.828963041305542
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,15,1088,64,0,128,all,attention_output_before_o_proj_relative_l2,0.5620662569999695
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,15,1088,64,0,128,all,attention_output_before_o_proj_relative_mse,0.31591853499412537
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,15,1088,64,0,128,all,attention_output_before_o_proj_max_abs,0.5578352212905884
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,23,1088,64,0,128,all,attention_output_before_o_proj_cosine,0.7560806274414062
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,23,1088,64,0,128,all,attention_output_before_o_proj_relative_l2,0.8672895431518555
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,23,1088,64,0,128,all,attention_output_before_o_proj_relative_mse,0.7521914839744568
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,23,1088,64,0,128,all,attention_output_before_o_proj_max_abs,0.3954528570175171
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,31,1088,64,0,128,all,attention_output_before_o_proj_cosine,0.8985766172409058
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,31,1088,64,0,128,all,attention_output_before_o_proj_relative_l2,0.5020533800125122
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,31,1088,64,0,128,all,attention_output_before_o_proj_relative_mse,0.2520574927330017
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,1024,31,1088,64,0,128,all,attention_output_before_o_proj_max_abs,0.6497292518615723
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,0,2112,64,0,128,all,attention_output_before_o_proj_cosine,0.97663414478302
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,0,2112,64,0,128,all,attention_output_before_o_proj_relative_l2,0.21926671266555786
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,0,2112,64,0,128,all,attention_output_before_o_proj_relative_mse,0.04807788506150246
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,0,2112,64,0,128,all,attention_output_before_o_proj_max_abs,0.01934158056974411
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,7,2112,64,0,128,all,attention_output_before_o_proj_cosine,0.6542429327964783
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,7,2112,64,0,128,all,attention_output_before_o_proj_relative_l2,1.016907811164856
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,7,2112,64,0,128,all,attention_output_before_o_proj_relative_mse,1.0341016054153442
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,7,2112,64,0,128,all,attention_output_before_o_proj_max_abs,0.20305749773979187
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,15,2112,64,0,128,all,attention_output_before_o_proj_cosine,0.725572407245636
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,15,2112,64,0,128,all,attention_output_before_o_proj_relative_l2,0.9795385003089905
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,15,2112,64,0,128,all,attention_output_before_o_proj_relative_mse,0.9594955444335938
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,15,2112,64,0,128,all,attention_output_before_o_proj_max_abs,0.7947269678115845
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,23,2112,64,0,128,all,attention_output_before_o_proj_cosine,0.7152807712554932
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,23,2112,64,0,128,all,attention_output_before_o_proj_relative_l2,0.719308078289032
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,23,2112,64,0,128,all,attention_output_before_o_proj_relative_mse,0.5174040794372559
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,23,2112,64,0,128,all,attention_output_before_o_proj_max_abs,0.7724683284759521
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,31,2112,64,0,128,all,attention_output_before_o_proj_cosine,0.9252747893333435
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,31,2112,64,0,128,all,attention_output_before_o_proj_relative_l2,0.3938309848308563
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,31,2112,64,0,128,all,attention_output_before_o_proj_relative_mse,0.15510281920433044
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,2048,31,2112,64,0,128,all,attention_output_before_o_proj_max_abs,0.5582671165466309
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,0,4160,64,0,128,all,attention_output_before_o_proj_cosine,0.9714783430099487
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,0,4160,64,0,128,all,attention_output_before_o_proj_relative_l2,0.24046996235847473
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,0,4160,64,0,128,all,attention_output_before_o_proj_relative_mse,0.05782581493258476
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,0,4160,64,0,128,all,attention_output_before_o_proj_max_abs,0.010586988180875778
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,7,4160,64,0,128,all,attention_output_before_o_proj_cosine,0.6594246625900269
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,7,4160,64,0,128,all,attention_output_before_o_proj_relative_l2,0.8942911028862
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,7,4160,64,0,128,all,attention_output_before_o_proj_relative_mse,0.799756646156311
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,7,4160,64,0,128,all,attention_output_before_o_proj_max_abs,0.22422894835472107
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,15,4160,64,0,128,all,attention_output_before_o_proj_cosine,0.8134809136390686
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,15,4160,64,0,128,all,attention_output_before_o_proj_relative_l2,0.6500511169433594
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,15,4160,64,0,128,all,attention_output_before_o_proj_relative_mse,0.422566682100296
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,15,4160,64,0,128,all,attention_output_before_o_proj_max_abs,0.4420928359031677
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,23,4160,64,0,128,all,attention_output_before_o_proj_cosine,0.8006314039230347
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,23,4160,64,0,128,all,attention_output_before_o_proj_relative_l2,0.6540363430976868
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,23,4160,64,0,128,all,attention_output_before_o_proj_relative_mse,0.42776361107826233
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,23,4160,64,0,128,all,attention_output_before_o_proj_max_abs,0.24852275848388672
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,31,4160,64,0,128,all,attention_output_before_o_proj_cosine,0.8846853375434875
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,31,4160,64,0,128,all,attention_output_before_o_proj_relative_l2,0.5062312483787537
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,31,4160,64,0,128,all,attention_output_before_o_proj_relative_mse,0.2562699317932129
aime24:p12:s0:seed12042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,4096,31,4160,64,0,128,all,attention_output_before_o_proj_max_abs,0.6093653440475464
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,0,232,104,0,128,all,attention_output_before_o_proj_cosine,1.0000003576278687
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,0,232,104,0,128,all,attention_output_before_o_proj_relative_l2,0.0
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,0,232,104,0,128,all,attention_output_before_o_proj_relative_mse,0.0
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,0,232,104,0,128,all,attention_output_before_o_proj_max_abs,0.0
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,7,232,104,0,128,all,attention_output_before_o_proj_cosine,0.9999988079071045
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,7,232,104,0,128,all,attention_output_before_o_proj_relative_l2,0.0017590789357200265
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,7,232,104,0,128,all,attention_output_before_o_proj_relative_mse,3.0943576803110773e-06
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,7,232,104,0,128,all,attention_output_before_o_proj_max_abs,0.0013218335807323456
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,15,232,104,0,128,all,attention_output_before_o_proj_cosine,0.9999994039535522
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,15,232,104,0,128,all,attention_output_before_o_proj_relative_l2,0.001214655116200447
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,15,232,104,0,128,all,attention_output_before_o_proj_relative_mse,1.4753866253158776e-06
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,15,232,104,0,128,all,attention_output_before_o_proj_max_abs,0.0006745457649230957
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,232,104,0,128,all,attention_output_before_o_proj_cosine,0.9999990463256836
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,232,104,0,128,all,attention_output_before_o_proj_relative_l2,0.0016188304871320724
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,232,104,0,128,all,attention_output_before_o_proj_relative_mse,2.6206118945992785e-06
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,23,232,104,0,128,all,attention_output_before_o_proj_max_abs,0.0009470880031585693
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,232,104,0,128,all,attention_output_before_o_proj_cosine,0.9999994039535522
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,232,104,0,128,all,attention_output_before_o_proj_relative_l2,0.0011562546715140343
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,232,104,0,128,all,attention_output_before_o_proj_relative_mse,1.3369248108574538e-06
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,128,31,232,104,0,128,all,attention_output_before_o_proj_max_abs,0.0020198822021484375
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,616,104,0,128,all,attention_output_before_o_proj_cosine,0.9837726354598999
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,616,104,0,128,all,attention_output_before_o_proj_relative_l2,0.18014226853847504
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,616,104,0,128,all,attention_output_before_o_proj_relative_mse,0.032451238483190536
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,0,616,104,0,128,all,attention_output_before_o_proj_max_abs,0.007757207378745079
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,616,104,0,128,all,attention_output_before_o_proj_cosine,0.7545590400695801
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,616,104,0,128,all,attention_output_before_o_proj_relative_l2,0.7029913067817688
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,616,104,0,128,all,attention_output_before_o_proj_relative_mse,0.49419689178466797
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,7,616,104,0,128,all,attention_output_before_o_proj_max_abs,0.25576943159103394
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,616,104,0,128,all,attention_output_before_o_proj_cosine,0.8367564678192139
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,616,104,0,128,all,attention_output_before_o_proj_relative_l2,0.6260713338851929
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,616,104,0,128,all,attention_output_before_o_proj_relative_mse,0.39196527004241943
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,15,616,104,0,128,all,attention_output_before_o_proj_max_abs,0.40676069259643555
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,616,104,0,128,all,attention_output_before_o_proj_cosine,0.8386287093162537
aime24:p14:s0:seed14042,KIVI,kivi_rolling_k2v2_s0_r128,teacher_forcing_common_trajectory,UNKNOWN,512,23,616,104,0,128,all,attention_output_before_o_proj_relative_l2,0.6052537560462952
